Time [s], Analyzer Name, Decoded Protocol Result
3.335995000000000,LIN,Inter-Byte Space
3.336071250000000,LIN,Data 2: 255
3.336565250000000,LIN,Inter-Byte Space
3.336641625000000,LIN,Data 3: 255
3.337135625000000,LIN,Inter-Byte Space
3.337211875000000,LIN,Data 4: 255
3.337705875000000,LIN,Inter-Byte Space
3.337782250000000,LIN,Data 5: 255
3.338276250000000,LIN,Inter-Byte Space
3.338352625000000,LIN,Data 6: 255
3.338846625000000,LIN,Inter-Byte Space
3.338922875000000,LIN,Data 7: 255
3.339416875000000,LIN,Inter-Byte Space
3.339493125000000,LIN,!CHK!
3.347830125000000,LIN,Header Break
3.348532125000000,LIN,Inter-Byte Space
3.348608250000000,LIN,Header Sync
3.349102250000000,LIN,Inter-Byte Space
3.349386625000000,LIN,Protected ID: 60
3.349880625000000,LIN,Inter-Byte Space
3.350216625000000,LIN,Data 0: 1
3.350710625000000,LIN,Inter-Byte Space
3.350735500000000,LIN,Data 1: 6
3.351229500000000,LIN,Inter-Byte Space
3.351254250000000,LIN,Data 2: 12
3.351748250000000,LIN,Inter-Byte Space
3.351772875000000,LIN,Data 3: 0
3.352266875000000,LIN,Inter-Byte Space
3.352291750000000,LIN,Data 4: 255
3.352785750000000,LIN,Inter-Byte Space
3.352810500000000,LIN,Data 5: 255
3.353304500000000,LIN,Inter-Byte Space
3.353329375000000,LIN,Data 6: 255
3.353823375000000,LIN,Inter-Byte Space
3.353848250000000,LIN,Data 7: 255
3.354342250000000,LIN,Inter-Byte Space
3.354367125000000,LIN,!CHK!
3.357791875000000,LIN,Header Break
3.358493875000000,LIN,Inter-Byte Space
3.358570250000000,LIN,Header Sync
3.359064250000000,LIN,Inter-Byte Space
3.359348625000000,LIN,Protected ID: 61
3.359842625000000,LIN,Inter-Byte Space
3.360040500000000,LIN,Data 0: 12
3.360534500000000,LIN,Inter-Byte Space
3.360610875000000,LIN,Data 1: 26
3.361104875000000,LIN,Inter-Byte Space
3.361181250000000,LIN,Data 2: 255
3.361675250000000,LIN,Inter-Byte Space
3.361751625000000,LIN,Data 3: 255
3.362245625000000,LIN,Inter-Byte Space
3.362321875000000,LIN,Data 4: 255
3.362815875000000,LIN,Inter-Byte Space
3.362892250000000,LIN,Data 5: 255
3.363386250000000,LIN,Inter-Byte Space
3.363462625000000,LIN,Data 6: 255
3.363956625000000,LIN,Inter-Byte Space
3.364033000000000,LIN,Data 7: 255
